@timestamp,@message
2019-12-06 21:10:15.940,"JOB_ID 7751575666615-0078053, RequestId: 0fc56fa1-b444-5dd2-8362-39c571b176e4, BatchSize: 1
"
2019-12-06 21:10:15.962,"REPORT RequestId: 0fc56fa1-b444-5dd2-8362-39c571b176e4	Duration: 739.51 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:15.997,"JOB_ID 8491575666615-1151216, RequestId: d6c4098e-87fc-5f40-8363-5fea420b013a, BatchSize: 1
"
2019-12-06 21:10:16.036,"REPORT RequestId: d6c4098e-87fc-5f40-8363-5fea420b013a	Duration: 712.05 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.159,"JOB_ID 6571575666614-88223, RequestId: 10eb23f4-39cb-567b-a056-7590fc3d7801, BatchSize: 2
"
2019-12-06 21:10:16.160,"REPORT RequestId: 10eb23f4-39cb-567b-a056-7590fc3d7801	Duration: 1077.84 ms	Billed Duration: 1100 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.303,"JOB_ID 6431575666615-4131248, RequestId: 6fbc0756-15ad-58db-b3d7-5132d05a5842, BatchSize: 1
"
2019-12-06 21:10:16.304,"REPORT RequestId: 6fbc0756-15ad-58db-b3d7-5132d05a5842	Duration: 724.28 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.417,"JOB_ID 3781575666615-7541318, RequestId: f7c0820f-e6a3-5428-a9d2-d46b2354d11f, BatchSize: 1
"
2019-12-06 21:10:16.418,"REPORT RequestId: f7c0820f-e6a3-5428-a9d2-d46b2354d11f	Duration: 508.21 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.432,"JOB_ID 6651575666615-738807, RequestId: bfa6945f-8f29-51cd-9f89-c23b4ade513a, BatchSize: 1
"
2019-12-06 21:10:16.460,"REPORT RequestId: bfa6945f-8f29-51cd-9f89-c23b4ade513a	Duration: 535.74 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.636,"JOB_ID 6881575666615-9880216, RequestId: 221ecdc5-eb88-598e-a888-9ba12e7f12b8, BatchSize: 1
"
2019-12-06 21:10:16.636,"REPORT RequestId: 221ecdc5-eb88-598e-a888-9ba12e7f12b8	Duration: 473.33 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.704,"JOB_ID 4831575666615-9999473, RequestId: 34ecb4a2-2dda-5718-a5d0-e2c6e82de22f, BatchSize: 1
"
2019-12-06 21:10:16.738,"REPORT RequestId: 34ecb4a2-2dda-5718-a5d0-e2c6e82de22f	Duration: 501.98 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:16.960,"JOB_ID 4401575666616-2922492, RequestId: d1376129-0134-58c9-a345-374dc4cc8dfe, BatchSize: 1
"
2019-12-06 21:10:16.960,"REPORT RequestId: d1376129-0134-58c9-a345-374dc4cc8dfe	Duration: 496.37 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.223,"JOB_ID 8211575666616-5946345, RequestId: 692e2e22-431d-5dd2-8314-784686e568e5, BatchSize: 1
"
2019-12-06 21:10:17.224,"REPORT RequestId: 692e2e22-431d-5dd2-8314-784686e568e5	Duration: 478.93 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.259,"JOB_ID 4001575666616-5811992, RequestId: 3de4cab2-5278-587d-97b6-9cd69780a34b, BatchSize: 1
"
2019-12-06 21:10:17.279,"JOB_ID 3611575666616-6369944, RequestId: f1e24a28-27fb-5b5e-a609-1c4ce20ced6c, BatchSize: 1
"
2019-12-06 21:10:17.280,"REPORT RequestId: f1e24a28-27fb-5b5e-a609-1c4ce20ced6c	Duration: 491.07 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.296,"REPORT RequestId: 3de4cab2-5278-587d-97b6-9cd69780a34b	Duration: 534.74 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.377,"JOB_ID 8431575666616-5225382, RequestId: 42f94120-e317-5a77-a3c7-174426ef540d, BatchSize: 1
"
2019-12-06 21:10:17.379,"REPORT RequestId: 42f94120-e317-5a77-a3c7-174426ef540d	Duration: 694.82 ms	Billed Duration: 700 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.740,"JOB_ID 4371575666617-0761142, RequestId: ba9d0900-9b6f-5d94-af89-5f645e97fba6, BatchSize: 1
"
2019-12-06 21:10:17.743,"JOB_ID 21575666617-0673885, RequestId: fa25a5e4-bde0-5e0c-b7a8-f38078187b3b, BatchSize: 1
"
2019-12-06 21:10:17.744,"REPORT RequestId: fa25a5e4-bde0-5e0c-b7a8-f38078187b3b	Duration: 504.46 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.757,"JOB_ID 2691575666617-091984, RequestId: f341144e-bc13-56d7-acbb-422a79e4b620, BatchSize: 1
"
2019-12-06 21:10:17.758,"REPORT RequestId: f341144e-bc13-56d7-acbb-422a79e4b620	Duration: 475.83 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.761,"REPORT RequestId: ba9d0900-9b6f-5d94-af89-5f645e97fba6	Duration: 513.10 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.937,"JOB_ID 7731575666617-2852664, RequestId: 24629292-d7b9-5a05-aff5-c4f61240cc37, BatchSize: 1
"
2019-12-06 21:10:17.939,"REPORT RequestId: 24629292-d7b9-5a05-aff5-c4f61240cc37	Duration: 460.20 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:17.950,"JOB_ID 6771575666615-3677926, RequestId: 043276a8-0b84-5569-ae16-20ccce734b13, BatchSize: 1
"
2019-12-06 21:10:17.951,"REPORT RequestId: 043276a8-0b84-5569-ae16-20ccce734b13	Duration: 1969.33 ms	Billed Duration: 2000 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 189.95 ms	
"
2019-12-06 21:10:18.099,"JOB_ID 3581575666617-3772016, RequestId: 56c8d4b8-1ef1-5346-ba29-82dcdb08d574, BatchSize: 1
"
2019-12-06 21:10:18.100,"REPORT RequestId: 56c8d4b8-1ef1-5346-ba29-82dcdb08d574	Duration: 506.06 ms	Billed Duration: 600 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-12-06 21:10:18.773,"JOB_ID 501575666618-1240294, RequestId: 4dc35d70-78e3-549e-8678-0b14bd1b4ae4, BatchSize: 1
"
2019-12-06 21:10:18.797,"REPORT RequestId: 4dc35d70-78e3-549e-8678-0b14bd1b4ae4	Duration: 493.66 ms	Billed Duration: 500 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
