"","TS","Job_ID","Duration"
"5736","1574757447"," 15141574761047-1115167,","531.59"
"5737","1574757447"," 741574761047-1475604,","504.18"
"5738","1574757447"," 18101574761047-0954847,","532.98"
"5739","1574757447"," 18571574761047-239251,","531.95"
"5740","1574757448"," 4491574761046-9778945,","847.36"
"5741","1574757448"," 13871574761047-1553104,","754.62"
"5742","1574757448"," 13641574761047-455482,","515.56"
"5743","1574757448"," 5891574761047-443497,","524.71"
"5744","1574757448"," 17481574761047-539451,","494.05"
"5745","1574757448"," 4431574761047-5474854,","493.44"
"5746","1574757448"," 7681574761047-0313659,","1122.64"
"5747","1574757448"," 4321574761047-7474873,","481.69"
"5748","1574757448"," 8891574761047-5554094,","754.13"
"5749","1574757448"," 18831574761047-835487,","482.64"
"5750","1574757448"," 10491574761047-7874923,","511.82"
"5751","1574757448"," 12121574761047-815551,","499.65"
"5752","1574757448"," 13771574761047-887249,","505.24"
"5753","1574757448"," 311574761047-8992503,","534.13"
"5754","1574757448"," 13341574761047-931246,","594.59"
"5755","1574757448"," 18991574761047-6393046,","868"
"5756","1574757448"," 17271574761047-6233387,","864.59"
"5757","1574757448"," 10081574761048-0727417,","516.99"
"5758","1574757449"," 18791574761048-3645453,","741.86"
"5759","1574757449"," 19431574761048-387479,","725.37"
"5760","1574757449"," 18881574761048-6193476,","557.98"
"5761","1574757449"," 13651574761048-7392893,","506.84"
"5762","1574757449"," 5701574761048-5034063,","765.59"
"5763","1574757449"," 12831574761048-907511,","469.88"
"5764","1574757449"," 16961574761048-591393,","802.27"
"5765","1574757449"," 10471574761049-3052425,","476.47"
"5766","1574757450"," 16871574761049-2476091,","599.56"
"5767","1574757450"," 6401574761049-3833964,","534.87"
"5768","1574757450"," 5121574761049-3882883,","570.94"
"5769","1574757450"," 19451574761049-0235279,","758.27"
